BODY_TYP,ST_CASE,BODY_TYPNAME,Model_ID,Make_ID,Model_Name,Case_Year,Make_Name,car_year
14,62418,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
30,62419,,472.0,7.0,Dakota,2010.0,Dodge,1994.0
80,62420,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,62422,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
15,62423,,422.0,12.0,Expedition,2010.0,Ford,1994.0
14,62424,,401.0,37.0,Passport,2010.0,Honda,2010.0
80,62426,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
4,62427,,40.0,49.0,Camry,2010.0,Toyota,1994.0
4,62430,,20.0,7.0,Neon,2010.0,Dodge,1994.0
30,62431,,472.0,35.0,Frontier,2010.0,Nissan/Datsun,1994.0
80,62432,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
66,62433,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
80,62434,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
31,62435,,482.0,7.0,Ram,2010.0,Dodge,1994.0
4,62437,,17.0,12.0,Taurus,2010.0,Ford,1994.0
14,62438,,401.0,12.0,Bronco,2010.0,Ford,1994.0
2,62438,,2.0,13.0,Mark,2010.0,Lincoln,1994.0
80,62439,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
30,62440,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
4,62441,,43.0,49.0,Avalon,2010.0,Toyota,1994.0
2,62442,,2.0,21.0,Delta 88/LSS,2010.0,Oldsmobile,1994.0
2,62443,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,62443,,44.0,6.0,Cirrus,2010.0,Chrysler,2010.0
4,62444,,43.0,7.0,Stratus,2010.0,Dodge,1994.0
4,62446,,20.0,18.0,Regal,2010.0,Buick / Opel,2010.0
80,62447,,706.0,73.0,750cc or greater,2010.0,Kawasaki,1994.0
4,62448,,34.0,48.0,Legacy,2010.0,Subaru,1994.0
4,62449,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
2,62450,,38.0,54.0,RSX,2010.0,Acura,1994.0
30,62451,,471.0,35.0,Pickup (1955-1997),2010.0,Nissan/Datsun,1994.0
4,62453,,46.0,30.0,CC,2010.0,Volkswagen,1994.0
80,62454,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,62455,,35.0,63.0,Amanti,2010.0,KIA,2001.0
80,62456,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,62458,,402.0,12.0,Escape,2010.0,Ford,1994.0
30,62459,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,62460,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,62461,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
4,62462,,31.0,59.0,ES,2010.0,Lexus,1994.0
4,62463,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
31,62464,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,62467,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
80,62470,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,62471,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
31,62472,,482.0,7.0,Ram,2010.0,Dodge,1994.0
2,62473,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
80,62474,,706.0,34.0,750cc and over,2010.0,BMW,1994.0
14,62478,,401.0,55.0,Santa Fe,2010.0,Hyundai,1994.0
6,62479,,47.0,49.0,Matrix,2010.0,Toyota,1994.0
4,62480,,34.0,34.0,3-series,2010.0,BMW,1994.0
2,62481,,5.0,19.0,Eldorado,2010.0,Cadillac,1994.0
4,62482,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,62483,,32.0,20.0,Nova/Geo Prizm/Prism,2010.0,Chevrolet,1994.0
14,62484,,401.0,58.0,QX4,2010.0,Infiniti,1994.0
4,62485,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
14,62486,,401.0,54.0,SLX,2010.0,Acura,1994.0
80,62487,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
80,62489,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
31,62490,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
31,62491,,481.0,12.0,F-Series,2010.0,Ford,1994.0
60,62492,,884.0,23.0,Medium/Heavy – Unknown engine location,2010.0,GMC,1994.0
14,62493,,405.0,2.0,Liberty,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,62494,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
80,62495,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
31,62497,,481.0,12.0,F-Series,2010.0,Ford,1994.0
14,62498,,401.0,12.0,Bronco,2010.0,Ford,1994.0
14,62499,,405.0,2.0,Liberty,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
31,62501,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
14,62502,,402.0,37.0,CR-V,2010.0,Honda,2010.0
4,62503,,21.0,21.0,Alero,2010.0,Oldsmobile,1994.0
14,62504,,402.0,63.0,Sorento,2010.0,KIA,2001.0
2,62505,,4.0,14.0,Cougar/XR7 (1967-1997),2010.0,Mercury,1994.0
4,62509,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
31,62510,,481.0,12.0,F-Series,2010.0,Ford,1994.0
14,62511,,401.0,49.0,4-Runner,2010.0,Toyota,1994.0
80,62512,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
20,62513,,441.0,41.0,MPV,2010.0,Mazda,1994.0
4,62515,,36.0,55.0,Accent,2010.0,Hyundai,1994.0
80,62516,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
4,62517,,19.0,20.0,Beretta/Corsica,2010.0,Chevrolet,1994.0
16,62518,,431.0,23.0,Yukon,2010.0,GMC,1994.0
30,62519,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
4,62520,,32.0,37.0,Accord,2010.0,Honda,2010.0
66,62521,,881.0,85.0,Medium/Heavy - CBE,2010.0,Kenworth,1994.0
22,62522,,461.0,12.0,E-Series,2010.0,Ford,1994.0
73,62522,,850.0,12.0,Motorhome,2010.0,Ford,1994.0
6,62524,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
2,62526,,3.0,12.0,Mustang,2010.0,Ford,1994.0
2,62527,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
20,62528,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
3,62529,,31.0,37.0,Civic,2010.0,Honda,2010.0
2,62530,,38.0,49.0,Tercel,2010.0,Toyota,1994.0
80,62531,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
3,62532,,36.0,48.0,Justy,2010.0,Subaru,1994.0
31,62533,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,62534,,33.0,55.0,Sonata,2010.0,Hyundai,1994.0
4,62535,,2.0,21.0,Delta 88/LSS,2010.0,Oldsmobile,1994.0
2,62536,,38.0,49.0,Tercel,2010.0,Toyota,1994.0
2,62537,,31.0,37.0,Civic,2010.0,Honda,2010.0
31,62538,,481.0,23.0,Sierra,2010.0,GMC,1994.0
4,62540,,14.0,19.0,Seville,2010.0,Cadillac,1994.0
4,62541,,39.0,42.0,190,2010.0,Mercedes-Benz,1994.0
4,62542,,35.0,41.0,2,2010.0,Mazda,1994.0
14,62543,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,62545,,31.0,63.0,Sephia,2010.0,KIA,2001.0
3,62549,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
14,62550,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
80,62551,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
4,62553,,36.0,14.0,Tracer,2010.0,Mercury,1994.0
6,62554,,52.0,6.0,PT Cruiser,2010.0,Chrysler,2010.0
30,62555,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
21,62556,,461.0,20.0,G-series van,2010.0,Chevrolet,1994.0
4,62558,,399.0,20.0,Unknown (automobile),2010.0,Chevrolet,1994.0
30,62559,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
14,62560,,401.0,37.0,Passport,2010.0,Honda,2010.0
2,62560,,32.0,37.0,Accord,2010.0,Honda,2010.0
20,62561,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
4,62562,,43.0,32.0,A4,2010.0,Audi,1994.0
3,62563,,31.0,37.0,Civic,2010.0,Honda,2010.0
9,62564,,43.0,6.0,Sebring,2010.0,Chrysler,2010.0
2,62565,,33.0,37.0,Prelude,2010.0,Honda,2010.0
16,62566,,431.0,20.0,Suburban,2010.0,Chevrolet,1994.0
30,62567,,472.0,12.0,Courier,2010.0,Ford,1994.0
4,62568,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
14,62569,,401.0,12.0,Bronco,2010.0,Ford,1994.0
2,62570,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
30,62571,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
14,62572,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,62573,,31.0,63.0,Sephia,2010.0,KIA,2001.0
30,62574,,472.0,35.0,Frontier,2010.0,Nissan/Datsun,1994.0
4,62575,,40.0,49.0,Camry,2010.0,Toyota,1994.0
30,62577,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,62578,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
31,62579,,482.0,7.0,Ram,2010.0,Dodge,1994.0
2,62580,,34.0,35.0,"Z-car, ZX",2010.0,Nissan/Datsun,1994.0
30,62581,,471.0,41.0,B-Series,2010.0,Mazda,1994.0
14,62582,,401.0,12.0,Bronco,2010.0,Ford,1994.0
14,62583,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,62584,,40.0,49.0,Camry,2010.0,Toyota,1994.0
80,62588,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,62589,,34.0,52.0,Galant,2010.0,Mitsubishi,1994.0
2,62590,,4.0,20.0,Corvette,2010.0,Chevrolet,1994.0
31,62591,,481.0,12.0,F-Series,2010.0,Ford,1994.0
20,62592,,442.0,12.0,Windstar,2010.0,Ford,1994.0
2,62594,,38.0,49.0,Tercel,2010.0,Toyota,1994.0
4,62598,,46.0,52.0,Lancer,2010.0,Mitsubishi,1994.0
14,62598,,401.0,12.0,Bronco,2010.0,Ford,1994.0
20,62599,,441.0,37.0,Odyssey,2010.0,Honda,2010.0
2,62601,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
80,62602,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,62604,,17.0,20.0,Celebrity,2010.0,Chevrolet,1994.0
14,62605,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,62607,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
4,62609,,32.0,37.0,Accord,2010.0,Honda,2010.0
30,62611,,472.0,7.0,Dakota,2010.0,Dodge,1994.0
58,62612,,988.0,90.0,Other (bus),2010.0,Bluebird,1999.0
14,62613,,401.0,23.0,Envoy,2010.0,GMC,1994.0
4,62614,,37.0,20.0,Malibu,2010.0,Chevrolet,1994.0
14,62615,,402.0,7.0,Durango,2010.0,Dodge,1994.0
2,62616,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
6,62616,,34.0,48.0,Legacy,2010.0,Subaru,1994.0
80,62618,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
62,62619,,899.0,23.0,Unknown (medium/heavy truck),2010.0,GMC,1994.0
4,62620,,42.0,42.0,C Class (94 on),2010.0,Mercedes-Benz,1994.0
66,62621,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
31,62622,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
1,62623,,41.0,49.0,MR-2/MR Spyder,2010.0,Toyota,1994.0
63,62624,,881.0,85.0,Medium/Heavy - CBE,2010.0,Kenworth,1994.0
4,62625,,31.0,42.0,200/220/230/240/ 250/260/280/300/ 320/420,2010.0,Mercedes-Benz,1994.0
20,62626,,441.0,49.0,Minivan (1984-90)/ Previa (1991 on),2010.0,Toyota,1994.0
80,62627,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
30,62628,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,62629,,31.0,22.0,Lemans (1988-on),2010.0,Pontiac,1994.0
80,62630,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,62631,,14.0,19.0,Seville,2010.0,Cadillac,1994.0
31,62632,,481.0,12.0,F-Series,2010.0,Ford,1994.0
80,62633,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,62634,,709.0,76.0,Unknown cc,2010.0,Yamaha,1994.0
80,62635,,706.0,73.0,750cc or greater,2010.0,Kawasaki,1994.0
15,62636,,423.0,12.0,Excursion,2010.0,Ford,1994.0
4,62637,,20.0,7.0,Neon,2010.0,Dodge,1994.0
2,62638,,35.0,30.0,Squareback/Fastback,2010.0,Volkswagen,1994.0
14,62639,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
2,62640,,37.0,52.0,Eclipse,2010.0,Mitsubishi,1994.0
80,62641,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
4,62642,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
31,62643,,481.0,23.0,Sierra,2010.0,GMC,1994.0
4,62644,,46.0,52.0,Lancer,2010.0,Mitsubishi,1994.0
4,62645,,2.0,18.0,LeSabre,2010.0,Buick / Opel,2010.0
4,62646,,3.0,19.0,Deville,2010.0,Cadillac,1994.0
2,62647,,31.0,37.0,Civic,2010.0,Honda,2010.0
2,62649,,32.0,37.0,Accord,2010.0,Honda,2010.0
14,62650,,401.0,52.0,Montero,2010.0,Mitsubishi,1994.0
80,62651,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
4,62652,,33.0,63.0,Spectra,2010.0,KIA,2001.0
4,62652,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
4,62653,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
4,62654,,37.0,34.0,7-series,2010.0,BMW,1994.0
1,62655,,35.0,37.0,S2000,2010.0,Honda,2010.0
21,62656,,461.0,12.0,E-Series,2010.0,Ford,1994.0
6,62657,,34.0,48.0,Legacy,2010.0,Subaru,1994.0
80,62658,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
2,62659,,5.0,18.0,Riviera,2010.0,Buick / Opel,2010.0
30,62663,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
80,62664,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,62665,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,62666,,32.0,37.0,Accord,2010.0,Honda,2010.0
80,62667,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
4,62668,,31.0,37.0,Civic,2010.0,Honda,2010.0
2,62669,,32.0,37.0,Accord,2010.0,Honda,2010.0
31,62670,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
2,62671,,34.0,34.0,3-series,2010.0,BMW,1994.0
4,62672,,41.0,6.0,Concorde,2010.0,Chrysler,2010.0
4,62673,,43.0,42.0,S Class (95 on),2010.0,Mercedes-Benz,1994.0
4,62674,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
31,62675,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
14,62676,,402.0,12.0,Escape,2010.0,Ford,1994.0
30,62677,,473.0,12.0,Explorer,2010.0,Ford,1994.0
4,62678,,40.0,49.0,Camry,2010.0,Toyota,1994.0
4,62681,,31.0,54.0,Integra,2010.0,Acura,1994.0
2,62682,,40.0,49.0,Camry,2010.0,Toyota,1994.0
30,62683,,471.0,12.0,Ranger,2010.0,Ford,1994.0
80,62683,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,62684,,1.0,24.0,SL,2010.0,Saturn,1994.0
4,62685,,1.0,24.0,SL,2010.0,Saturn,1994.0
4,62686,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
2,62687,,3.0,12.0,Mustang,2010.0,Ford,1994.0
2,62689,,33.0,37.0,Prelude,2010.0,Honda,2010.0
2,62690,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,62692,,40.0,49.0,Camry,2010.0,Toyota,1994.0
31,62693,,481.0,23.0,Sierra,2010.0,GMC,1994.0
80,62694,,709.0,37.0,Unknown cc,2010.0,Honda,2010.0
20,62696,,441.0,6.0,Town and Country,2010.0,Chrysler,2010.0
80,62697,,706.0,34.0,750cc and over,2010.0,BMW,1994.0
8,62698,,32.0,37.0,Accord,2010.0,Honda,2010.0
66,62699,,884.0,87.0,Medium/Heavy – Unknown engine location,2010.0,Peterbilt,1994.0
4,62700,,43.0,49.0,Avalon,2010.0,Toyota,1994.0
30,62701,,499.0,20.0,Unknown (light truck),2010.0,Chevrolet,1994.0
15,62703,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
9,62705,,31.0,54.0,Integra,2010.0,Acura,1994.0
80,62706,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
4,62707,,17.0,19.0,Catera,2010.0,Cadillac,1994.0
14,62708,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
6,62711,,34.0,48.0,Legacy,2010.0,Subaru,1994.0
4,62712,,32.0,37.0,Accord,2010.0,Honda,2010.0
31,62713,,481.0,12.0,F-Series,2010.0,Ford,1994.0
80,62714,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
4,62715,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
80,62716,,703.0,37.0,125-349 cc,2010.0,Honda,2010.0
31,62717,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,62718,,39.0,51.0,740,2010.0,Volvo,1994.0
80,62719,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
4,62721,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
2,62722,,3.0,12.0,Mustang,2010.0,Ford,1994.0
3,62723,,50.0,49.0,tC (2005-2011 only.  See for 2012 on.),2010.0,Toyota,1994.0
80,62724,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,62725,,3.0,12.0,Mustang,2010.0,Ford,1994.0
80,62726,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
20,62728,,441.0,49.0,Minivan (1984-90)/ Previa (1991 on),2010.0,Toyota,1994.0
4,62729,,24.0,7.0,Charger,2010.0,Dodge,1994.0
6,62730,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
14,62731,,402.0,53.0,Vitara,2010.0,Suzuki,1994.0
80,62732,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
2,62733,,33.0,49.0,Celica,2010.0,Toyota,1994.0
80,62734,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
30,62735,,471.0,12.0,Ranger,2010.0,Ford,1994.0
14,62735,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
66,62737,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
4,62738,,40.0,49.0,Camry,2010.0,Toyota,1994.0
31,62739,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
6,62740,,32.0,53.0,Esteem,2010.0,Suzuki,1994.0
80,62741,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
80,62742,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,62743,,402.0,37.0,CR-V,2010.0,Honda,2010.0
2,62744,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,62745,,31.0,54.0,Integra,2010.0,Acura,1994.0
83,62746,,702.0,37.0,51-124 cc,2010.0,Honda,2010.0
6,62748,,46.0,30.0,CC,2010.0,Volkswagen,1994.0
15,62748,,421.0,37.0,Pilot,2010.0,Honda,2010.0
14,62749,,403.0,20.0,Blazer,2010.0,Chevrolet,1994.0
30,62750,,471.0,12.0,Ranger,2010.0,Ford,1994.0
2,62751,,3.0,12.0,Mustang,2010.0,Ford,1994.0
2,62751,,22.0,20.0,Cobalt,2010.0,Chevrolet,1994.0
20,62752,,443.0,35.0,Quest,2010.0,Nissan/Datsun,1994.0
31,62753,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,62754,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,62755,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
80,62758,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
20,62762,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
3,62763,,31.0,22.0,Lemans (1988-on),2010.0,Pontiac,1994.0
4,62764,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,62765,,32.0,37.0,Accord,2010.0,Honda,2010.0
99,62766,,999.0,7.0,Unknown (DODGE),2010.0,Dodge,1994.0
4,62767,,31.0,54.0,Integra,2010.0,Acura,1994.0
3,62768,,31.0,37.0,Civic,2010.0,Honda,2010.0
3,62770,,33.0,12.0,Festiva,2010.0,Ford,1994.0
4,62771,,35.0,59.0,IS,2010.0,Lexus,1994.0
31,62772,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,62773,,17.0,12.0,Taurus,2010.0,Ford,1994.0
4,62774,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
4,62775,,40.0,49.0,Camry,2010.0,Toyota,1994.0
14,62776,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
2,62778,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
4,62779,,40.0,49.0,Camry,2010.0,Toyota,1994.0
2,62780,,45.0,49.0,ECHO,2010.0,Toyota,1994.0
9,62781,,48.0,35.0,350Z,2010.0,Nissan/Datsun,1994.0
14,62783,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
20,62784,,441.0,21.0,Silhouette,2010.0,Oldsmobile,1994.0
4,62785,,40.0,49.0,Camry,2010.0,Toyota,1994.0
14,62787,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
4,62788,,31.0,37.0,Civic,2010.0,Honda,2010.0
30,62789,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
30,62790,,471.0,12.0,Ranger,2010.0,Ford,1994.0
3,62791,,32.0,35.0,200SX/240SX,2010.0,Nissan/Datsun,1994.0
9,62792,,37.0,12.0,Focus,2010.0,Ford,1994.0
14,62793,,402.0,38.0,Rodeo,2010.0,Isuzu,1994.0
14,62794,,401.0,55.0,Santa Fe,2010.0,Hyundai,1994.0
3,62795,,42.0,30.0,Golf,2010.0,Volkswagen,1994.0
4,62796,,31.0,37.0,Civic,2010.0,Honda,2010.0
6,62797,,17.0,12.0,Taurus,2010.0,Ford,1994.0
80,62798,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,62800,,35.0,34.0,5-series,2010.0,BMW,1994.0
3,62801,,36.0,55.0,Accent,2010.0,Hyundai,1994.0
20,62802,,442.0,12.0,Windstar,2010.0,Ford,1994.0
4,62803,,31.0,37.0,Civic,2010.0,Honda,2010.0
80,62804,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
2,62805,,32.0,37.0,Accord,2010.0,Honda,2010.0
83,62806,,709.0,53.0,Unknown cc,2010.0,Suzuki,1994.0
4,62807,,40.0,49.0,Camry,2010.0,Toyota,1994.0
6,62808,,17.0,12.0,Taurus,2010.0,Ford,1994.0
4,62810,,32.0,37.0,Accord,2010.0,Honda,2010.0
14,62811,,401.0,12.0,Bronco,2010.0,Ford,1994.0
20,62812,,441.0,23.0,Safari,2010.0,GMC,1994.0
14,62813,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,62814,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
30,62818,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
80,62819,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,62822,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
80,62823,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
80,62824,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
80,62825,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
80,62826,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
14,62827,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,62828,,34.0,63.0,Optima,2010.0,KIA,2001.0
2,62831,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,62832,,32.0,37.0,Accord,2010.0,Honda,2010.0
2,62833,,44.0,41.0,6,2010.0,Mazda,1994.0
80,62834,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
31,62835,,482.0,20.0,Avalanche,2010.0,Chevrolet,1994.0
2,62837,,2.0,13.0,Mark,2010.0,Lincoln,1994.0
2,62838,,44.0,41.0,6,2010.0,Mazda,1994.0
4,62839,,38.0,48.0,Impreza,2010.0,Subaru,1994.0
2,62840,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
14,62841,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
31,62842,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,62844,,706.0,34.0,750cc and over,2010.0,BMW,1994.0
30,62845,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
31,62846,,482.0,7.0,Ram,2010.0,Dodge,1994.0
4,62848,,35.0,41.0,2,2010.0,Mazda,1994.0
20,62849,,443.0,20.0,Venture,2010.0,Chevrolet,1994.0
3,62850,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
14,62851,,401.0,12.0,Bronco,2010.0,Ford,1994.0
2,62852,,3.0,19.0,Deville,2010.0,Cadillac,1994.0
2,62853,,42.0,7.0,Avenger,2010.0,Dodge,1994.0
4,62856,,20.0,7.0,Neon,2010.0,Dodge,1994.0
4,62857,,19.0,9.0,Acclaim,2010.0,Plymouth,1994.0
4,62860,,23.0,21.0,Intrigue,2010.0,Oldsmobile,1994.0
31,62863,,482.0,7.0,Ram,2010.0,Dodge,1994.0
4,62865,,40.0,49.0,Camry,2010.0,Toyota,1994.0
80,62866,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
3,62867,,3.0,12.0,Mustang,2010.0,Ford,1994.0
31,62868,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,62871,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
2,62872,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
3,62876,,35.0,41.0,2,2010.0,Mazda,1994.0
2,62878,,5.0,19.0,Eldorado,2010.0,Cadillac,1994.0
80,62879,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
31,62880,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,62881,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
4,62882,,36.0,14.0,Tracer,2010.0,Mercury,1994.0
4,62883,,398.0,42.0,Other (automobile),2010.0,Mercedes-Benz,1994.0
4,62884,,45.0,51.0,80 Series,2010.0,Volvo,1994.0
20,62885,,442.0,9.0,"Voyager (minivan) (2001 and on, see Chrysler)",2010.0,Plymouth,1994.0
15,62887,,421.0,23.0,Yukon,2010.0,GMC,1994.0
80,62888,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
2,62889,,3.0,12.0,Mustang,2010.0,Ford,1994.0
80,62890,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
